#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
159,David Sumter,EDGE,LIU Post,,6016,271,86.1,-2.5,0.6,Sumter,6016,271,,,,5.09,2.95,1.94,4.68,7.7,26,29.5,8.83
160,Chris Terry,EDGE,Alabama State,,6030,255,85.8,-2.5,0.6,Terry,6030,255,,,,4.93,2.9,1.7,4.64,7.84,17,33.5,8.33
161,Jovontay Williams,EDGE,Johnson C. Smith,25.3,6016,258,85.3,-2.6,0.5,Williams,6016,258,31.5,9.5,,4.94,2.82,1.72,4.75,7.8,20,30.5,8.67
162,Felix Small,EDGE,North Carolina Central,25,6021,242,85.3,-2.6,0.5,Small,6021,242,,8,,5,2.94,1.74,5.21,7.74,24,33.5,9.17
163,Justin Utupo,EDGE,Notre Dame,,6007,257,85.3,-2.6,0.5,Utupo,6007,257,,,,5.1,2.87,1.74,4.7,7.68,22,30,9.08
164,Jerrell Jordan,EDGE,Cincinnati,23.8,6025,250,85.2,-2.6,0.5,Jordan,6025,250,33.25,9.5,,4.9,2.81,1.66,4.96,7.47,17,27.5,9
165,Rony Barrow,EDGE,Bethune-Cookman,23.8,6004,290,85.2,-2.6,0.5,Barrow,6004,290,,9.75,,5.06,2.93,1.83,4.77,8.02,25,27,8.33
166,David Kafovalu,EDGE,Azusa Pacific,23.2,6042,250,84.3,-2.6,0.4,Kafovalu,6042,250,,9.13,,5.03,2.91,1.74,4.53,7.75,14,30.5,9.25
167,Micah Robinson,EDGE,Syracuse,23.9,6031,275,84.1,-2.7,0.4,Robinson,6031,275,,,,5.18,2.95,1.81,4.65,7.4,,24,8.75
168,Norkeithus Otis,EDGE,North Carolina,23,6020,235,83.9,-2.7,0.4,Otis,6020,235,31,8.38,75.5,4.96,2.88,1.75,4.5,7.25,17,26,9.17
169,Nic Bekkers,EDGE,Southern Miss,24.3,6050,230,83.6,-2.7,0.3,Bekkers,6050,230,,,,4.96,2.75,1.71,4.44,7.56,9,32,8.92
170,Detorrius Shipley,EDGE,Tennessee State,,6017,254,83.4,-2.7,0.3,Shipley,6017,254,,,,5.04,2.89,1.73,4.69,7.32,16,26,9.25
171,Juda Parker,EDGE,Colorado,22.4,6011,278,83,-2.7,0.3,Parker,6011,278,,,,5.4,3.1,1.79,4.63,7.85,,28,8.58
172,David Mackall,EDGE,Delaware,24.5,6032,233,82.9,-2.8,0.3,Mackall,6032,233,,10.38,,4.94,2.87,1.75,4.52,7.41,14,27.5,9.25
173,Paul Crawford,EDGE,Arizona State,,6080,257,82.9,-2.8,0.3,Crawford,6080,257,,,,5.01,2.96,1.81,4.51,7.6,10,27,9.5
174,Keith Bowers,EDGE,Maryland,,6007,285,81.5,-2.9,0.2,Bowers,6007,285,,,,5.2,3.05,1.89,4.78,7.83,28,24.5,8.5
175,Brandon Timmons,EDGE,Troy,22.2,6006,239,80.6,-2.9,0.2,Timmons,6006,239,31.25,8.75,,5.07,2.96,1.79,4.63,7.56,21,29,9
176,Malcolm Edmond,EDGE,Louisiana-Monroe,23.6,6014,254,80.3,-2.9,0.2,Edmond,6014,254,,,,5.15,3,1.69,4.85,7.98,16,26,9.58
177,Darius Lively,EDGE,Louisiana-Monroe,23.8,6035,256,79.4,-3,0.1,Lively,6035,256,,,,5,2.97,1.69,4.7,7.78,15,27.5,8.75
178,DeJazz Woods,EDGE,Illinois,22.3,6024,252,79,-3,0.1,Woods,6024,252,,,,4.97,2.9,1.72,4.93,7.5,15,26,9
179,Christopher Robinson,EDGE,Morgan State,23.5,6014,230,78.4,-3.1,0.1,Robinson,6014,230,,,,5.15,2.84,1.76,4.66,7.54,15,28.5,9.5
180,Tyre Coleman,EDGE,Hobart,,6004,266,78.1,-3.1,0.1,Coleman,6004,266,,8.88,,5,2.88,1.7,4.82,8.07,16,28,8.25
181,Anthony Williams,EDGE,Troy,22.8,6034,257,77.4,-3.2,0.1,Williams,6034,257,33.38,10,,5.21,3.09,1.88,4.38,7.88,14,28.5,8.5
182,Robert Singletary,EDGE,Texas-San Antonio,23.5,6017,244,76.9,-3.2,0.1,Singletary,6017,244,32.5,9.5,,5.04,2.95,1.69,4.84,7.58,14,26,9.08
183,Shubert Bastien,EDGE,Middle Tennessee State,22,6047,254,76.8,-3.2,0.1,Bastien,6047,254,,,,5.07,2.85,1.85,4.65,7.7,20,31,8.08
184,Matt Mosley,EDGE,Grand Valley State,,6012,238,74.8,-3.4,0,Mosley,6012,238,32.25,8.5,76.375,5.07,2.87,1.7,4.87,7.68,18,27.5,8.67
185,Keith Curran,EDGE,Lamar,23.4,6027,231,74.4,-3.4,0,Curran,6027,231,,,,5.09,2.89,1.72,4.7,7.67,25,28,8.25
186,Robert Welsh,EDGE,Syracuse,23.9,6022,247,74.4,-3.4,0,Welsh,6022,247,29.38,8.5,,5.05,2.97,1.82,4.57,7.62,16,28,8.33
187,Alex Markarian,EDGE,Humboldt State,,6027,267,73.3,-3.5,0,Markarian,6027,267,,9.13,,5.23,3.03,1.84,4.79,7.78,23,26,8
188,DeAndre Slate,EDGE,Fordham,,6010,262,70.6,-3.7,0,Slate,6010,262,,8.63,,5.25,3.03,1.89,4.84,8.03,18,26.5,8.33
189,Taylor Carney,EDGE,North Alabama,,6015,269,70.6,-3.7,0,Carney,6015,269,,,,5.39,3.17,1.86,5.07,8.1,20,27.5,8.08
190,David Adebiyi,EDGE,Savannah State,,6045,260,69.3,-3.8,0,Adebiyi,6045,260,,,,5.41,2.89,1.86,4.88,7.93,,23.5,8.5
191,Melvin Jones,EDGE,Memphis,23.3,6003,265,66.1,-4,0,Jones,6003,265,,,,5.19,2.97,1.75,4.9,8.22,19,23,7.75
192,Terrell Hartsfield,EDGE,Cincinnati,,6026,260,,,,Hartsfield,6026,260,32.38,10,80,,,,,,20,33.5,10.33
193,Jamal Young,EDGE,Jones County JC,24.8,6024,240,,,,Young,6024,240,,,,4.62,,,,,,,
194,Sam Wren,EDGE,Oklahoma State,23.8,6015,255,,,,Wren,6015,255,,,,,,,,,,,
