#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
80,Dan Pettinato,DT,Arizona,23.4,6042,286,98.8,-0.9,19,Pettinato,6042,286,32,9,,5,2.9,1.77,4.61,7.43,26,27,8.58
81,Samquan Evans,DT,Tennessee State,,5113,289,98.5,-0.9,18.4,Evans,5113,289,,,,5.2,2.79,1.8,4.78,7.92,27,28,9.33
82,Mike Thornton,DT,Georgia,23.8,6007,295,98.3,-0.9,18.1,Thornton,6007,295,,9.25,,5.03,2.84,1.74,4.71,8.03,26,29.5,8.5
83,Terrace Bourne,DT,St. Francis (PA),,6001,334,97.4,-1,16.4,Bourne,6001,334,,9.88,,5.33,2.89,1.78,4.97,7.96,26,25,8.33
84,Darius Kilgo,DT,Maryland,23.8,6027,313,97.1,-1,15.9,Kilgo,6027,313,32.39,9.38,79.625,5.13,2.99,1.83,4.65,7.49,33,24,8
85,Kenneth Kirksey,DT,Rutgers,25.3,5115,269,96.9,-1,15.4,Kirksey,5115,269,,,,4.93,2.95,1.71,4.96,7.89,,27.5,9.25
86,Terry Williams,NT,East Carolina,23.4,5117,329,93.9,-1,15,Williams,5117,329,30.88,10.25,75.75,5.24,3.04,1.81,,,22,24,8.33
87,Justin Mitchell,DT,Alabama State,,6017,300,96.5,-1,14.9,Mitchell,6017,300,,9.88,,5.14,2.96,1.79,4.81,8.08,23,29,8.75
88,Darrian Wright,DT,SMU,,6007,278,96.2,-1.1,14.3,Wright,6007,278,32,10.25,,5.06,2.9,1.74,4.64,7.9,23,28,9.25
89,Toby Johnson,DT,Georgia,24,6030,312,96.2,-1.1,14.3,Johnson,6030,312,,9,,5.28,3.06,1.83,4.65,7.87,25,26.5,8.67
90,Marcus Cribbs,NT,Ferris State,,6027,348,93.2,-1.1,13.8,Cribbs,6027,348,,10.38,,5.38,3.15,1.98,5.16,8.26,24,27.5,8.33
91,Cameron Botticelli,DT,Minnesota,23.9,6044,286,95.9,-1.1,13.8,Botticelli,6044,286,31.5,9.5,77.5,5.08,2.94,1.77,4.66,7.63,24,29.5,8.5
