#,Name,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
170,Aaron Burbridge,WR,Michigan State,22.7,6000,206,100,-1.4,8.7,Burbridge,6000,206,31.625,8.25,74.875,4.53,2.62,1.6,4.31,7.22,20,30.5,9.58
171,Joey Herrick,WR,Kentucky,,6005,211,99.9,-1.4,8.5,Herrick,6005,211,,,,4.66,2.72,1.67,4.4,7.1,12,34.5,9.83
172,Juwan Brescacin,WR,Northern Illinois,,6034,227,99.9,-1.4,8.4,Brescacin,6034,227,,,,4.62,2.66,1.63,4.59,7.03,9,36.5,9.08
173,Brandon Swindall,WR,Utah State,,6036,218,99.8,-1.4,8.4,Swindall,6036,218,,,,4.74,2.76,1.64,4.42,7.18,17,33.5,9.67
174,Kendrick Singleton,WR,North Carolina,,6005,204,99.8,-1.4,8.3,Singleton,6005,204,,,,4.65,2.77,1.71,4.24,6.96,23,32,9.92
175,Will Golston,WR,Jackson State,,6020,192,99.6,-1.4,8.1,Golston,6020,192,,,,4.71,2.74,1.69,4.38,7.21,,37.5,10.17
176,Ben Roberts,WR,Montana,,6024,208,99.3,-1.4,7.7,Roberts,6024,208,,,,4.75,2.76,1.69,4.25,7.08,8,34.5,9.92
177,Anthony Bricker,WR,Presentation College,,6002,205,99.1,-1.4,7.4,Bricker,6002,205,,,,4.63,2.6,1.65,4.4,7.52,10,33.5,10.5
178,Andre Booker,WR,Indiana,,5102,179,98.5,-1.5,6.7,Booker,5102,179,,,,4.51,2.62,1.65,4.57,6.95,12,36.5,10
179,Devon Blackmon,WR,BYU,,6000,186,98.4,-1.5,6.6,Blackmon,6000,186,,,,4.53,2.71,1.56,4.28,7.22,10,32,9.58
180,Antwane Grant,WR,Western Kentucky,,6000,202,98.2,-1.5,6.5,Grant,6000,202,,,,4.73,2.76,1.74,4.39,7.09,26,34.5,10.25
181,Taurice Scott,WR,Mount Union,,5092,184,98.2,-1.5,6.4,Scott,5092,184,,,,4.64,2.5,1.62,4.31,7.06,11,33,9.92
182,Devon Price,WR,Ohio Northern,,5100,187,98.2,-1.5,6.4,Price,5100,187,,,,4.53,2.6,1.65,4.2,6.95,8,33,
183,Rashon Ceaser,WR,Louisiana-Monroe,,5115,183,98,-1.5,6.2,Ceaser,5115,183,,,,4.59,2.65,1.64,4.25,7.21,14,33.5,9.92
184,Jordan Hines,WR,Cal Poly,,6006,204,97.9,-1.5,6.1,Hines,6006,204,,,,4.62,2.66,1.61,4.6,7.39,18,33,10.17
185,Pharoh Cooper,WR,South Carolina,21.5,5111,203,97.9,-1.6,6,Cooper,5111,203,32.25,9.125,75,4.65,2.65,1.66,4.26,7.15,19,31,9.83
186,David Richards,WR,Arizona,,6026,205,97.8,-1.6,6,Richards,6026,205,,,,4.68,2.65,1.67,4.39,,13,33,10.17
187,Anthony Abeid,WR,St. Francis (PA),,5075,175,97.3,-1.6,5.5,Abeid,5075,175,,,,4.67,2.66,1.62,4.12,6.9,17,34,9.17
188,Alonzo Russell,WR,Toledo,23.9,6035,206,97.3,-1.6,5.5,Russell,6035,206,33.875,9.5,79.75,4.5,2.6,1.63,4.33,7.17,12,30.5,9.67
189,Kendall Whitehead,WR,North Carolina Central,,5100,185,97.1,-1.6,5.3,Whitehead,5100,185,,,,4.57,2.55,1.62,4.25,7.08,,33,9.5
190,Terell Smith,WR,St. Francis (PA),,5112,208,96.8,-1.6,5,Smith,5112,208,,,,4.65,2.7,1.6,4.6,7.15,10,34.5,9.5
191,Duke Williams,WR,Auburn,24.3,6022,229,96.3,-1.7,4.6,Williams,6022,229,32.5,9.25,78.5,4.71,2.72,1.65,4.47,7.43,14,30.5,10.08
192,Braxton Bearden,WR,Stephen F. Austin,,5100,188,95.9,-1.7,4.3,Bearden,5100,188,,,,4.54,2.65,1.59,4.47,7.21,12,33,9.67
193,Levy Wilson,WR,Midwestern State,,5073,186,95.9,-1.7,4.2,Wilson,5073,186,,,,4.6,2.68,1.62,4.3,7.19,11,34.5,9.42
194,Jamal Turner,WR,Nebraska,,5104,178,95.4,-1.8,3.8,Turner,5104,178,,,,4.81,2.69,1.65,4.06,7.02,9,34,9.58
195,Jeff Glover,WR,Eastern Kentucky,,6037,219,95.3,-1.8,3.8,Glover,6037,219,,,,4.74,2.7,1.68,4.37,6.96,19,33,9.08
196,Rashard Higgins,WR,Colorado State,21.9,6013,196,95.3,-1.8,3.8,Higgins,6013,196,32.25,9.75,76.5,4.64,2.69,1.63,4.52,7.19,13,32.5,10
197,Bubba Poole,WR,Utah,,6004,183,95.3,-1.8,3.8,Poole,6004,183,,,,4.72,2.74,1.65,4.2,6.83,12,32.5,9.5
198,SeQuan Gooding,WR,Hampton,,5116,200,95.2,-1.8,3.8,Gooding,5116,200,,,,4.64,2.68,1.64,4.35,7,13,29.5,9.83
199,Zach Vraa,WR,North Dakota State,,6021,197,95.2,-1.8,3.7,Vraa,6021,197,,,,4.79,2.78,1.68,4.38,7.03,11,33,10.08
200,Shamier Jeffery,WR,South Carolina,,6007,192,95,-1.8,3.6,Jeffery,6007,192,,,,4.73,2.75,1.65,4.25,7.12,,32.5,9.67
201,Teverick Boyd,WR,SW Oklahoma State,,5063,158,94.8,-1.8,3.4,Boyd,5063,158,,,,4.49,2.77,1.52,4.67,7.39,10,36.5,10
202,Byron Marshall,WR,Oregon,22.5,5093,201,94.7,-1.8,3.4,Marshall,5093,201,30.25,9.5,72.25,4.56,2.65,1.65,4.19,6.99,17,29.5,9.25
203,C.J. Best,WR,Texas State,,5094,176,94.5,-1.8,3.3,Best,5094,176,,,,4.71,2.67,1.6,4.29,6.86,17,30,9.67
204,Dimitri Donald,WR,West Texas A&M,,5096,192,94.5,-1.8,3.3,Donald,5096,192,,,,4.64,2.76,1.67,4.42,7.13,12,31.5,10.25
205,Lovie Banks-Rose,WR,Elizabeth City State,,6000,200,94.4,-1.9,3.2,Banks-Rose,6000,200,,,,4.56,2.64,1.64,4.38,7.42,10,31.5,10
206,Brandynn Clark,WR,Missouri Western,,5100,172,94.3,-1.9,3.2,Clark,5100,172,,,,4.65,2.72,1.6,4.12,7.3,7,32,9.83
207,EdMarques Batties,WR,Middle Tennessee State,,5107,200,93.8,-1.9,2.9,Batties,5107,200,,,,4.82,2.78,1.66,4.34,7.04,12,34.5,9.33
208,KJ Maye,WR,Minnesota,,5081,191,93.8,-1.9,2.8,Maye,5081,191,,,,4.61,2.68,1.62,4.35,7.18,10,33,9.42
209,Jacob Hillyer,WR,Iowa,,6026,211,93.7,-1.9,2.8,Hillyer,6026,211,,,,4.81,2.8,1.71,4.26,6.72,,32,9.25
210,Aaron Grubb,WR,Texas-San Antonio,,5075,176,93.7,-1.9,2.8,Grubb,5075,176,,,,4.69,2.69,1.65,4.46,7.29,18,35,10.08
211,Bobo Beathard,WR,Appalachian State,,5095,190,93.5,-1.9,2.7,Beathard,5095,190,,,,4.69,2.65,1.58,4.44,7.09,14,31.5,9.42
212,Jordan Thompson,WR,West Virginia,,5063,175,93.2,-2,2.5,Thompson,5063,175,,,,4.55,2.63,1.58,4.25,7.02,9,31,9.33
213,Jaquon Goodman,WR,Central Arkansas,,6026,217,93.1,-2,2.5,Goodman,6026,217,,,,4.78,2.8,1.68,4.45,7.32,17,32,9.83
214,Quinshad Davis,WR,North Carolina,,6033,218,92.9,-2,2.4,Davis,6033,218,,,,4.69,2.75,1.71,4.35,7.07,17,31.5,9.42
215,Joshua Bowen,WR,New Mexico State,,5087,175,92.8,-2,2.3,Bowen,5087,175,,,,4.74,2.65,1.62,4.19,7.06,8,34.5,9.25
216,Rayshad Riddick,WR,Hampton,,5077,189,92.4,-2,2.1,Riddick,5077,189,,,,4.68,2.66,1.62,4.44,7,17,31.5,9.42
217,Daniel Braverman,WR,Western Michigan,22.9,5097,175,92.4,-2,2.1,Braverman,5097,175,,,,4.53,2.6,1.59,4.16,6.88,10,28.5,9.33
218,Victor Williams,WR,Dartmouth,,5080,170,92.3,-2,2.1,Williams,5080,170,,,,4.59,2.54,1.6,4.43,7.15,14,33.5,9.58
219,Taariq Allen,WR,Nebraska,,6017,195,92.3,-2,2.1,Allen,6017,195,,,,4.82,2.72,1.62,4.3,7.01,8,30,9.67
220,Jamaal Jones,WR,Montana,,6005,189,92.2,-2,2,Jones,6005,189,,,,4.59,2.7,1.74,4.5,7.31,18,36,10.17
221,Chris Hubert,WR,Fayetteville State,,5075,170,92.2,-2,2,Hubert,5075,170,,,,4.71,2.7,1.6,4.34,7.36,8,34,9.92
222,Sheldon Augustine,WR,Langston,,5074,165,92.1,-2,2,Augustine,5074,165,,,,4.6,2.71,1.63,4.44,7.43,,34.5,10.33
223,Devin Hardy,WR,Azusa Pacific,,6007,179,92,-2.1,2,Hardy,6007,179,,,,4.67,2.63,1.63,4.58,7.08,8,34.5,9.92
224,Imani Davis,WR,Akron,,5091,175,91.9,-2.1,1.9,Davis,5091,175,,,,4.62,2.68,1.62,4.43,7.2,11,32.5,9.92
225,Herve Coby,WR,Bowling Green,,6000,175,91.8,-2.1,1.9,Coby,6000,175,,,,4.77,2.71,1.69,4.28,6.95,6,31.5,10.42
226,Jon Schnaars,WR,East Stroudsburg,,6012,209,91.5,-2.1,1.8,Schnaars,6012,209,,,,4.75,2.72,1.74,4.2,7.03,,31,9.67
227,Taquan West,WR,South Carolina State,,6030,202,91.1,-2.1,1.6,West,6030,202,,,,4.69,2.83,1.72,4.37,7.14,12,30,10.25
228,Matt Tralli,WR,Marist,,5097,193,91.1,-2.1,1.6,Tralli,5097,193,,,,4.85,2.76,1.66,4.3,6.89,22,31,9.25
229,Dee Tolliver,WR,Missouri Western,,5095,185,91,-2.1,1.6,Tolliver,5095,185,,,,4.75,2.77,1.68,4.44,7.29,11,35,10
230,Joe Hansley,WR,Colorado State,,5093,168,91,-2.1,1.6,Hansley,5093,168,,,,4.57,2.65,1.64,4.5,6.67,4,36.5,9.08
231,Adam Smith,WR,Guilford,,5092,182,91,-2.2,1.6,Smith,5092,182,31.5,7.75,68,4.72,2.61,1.64,4.35,7.04,15,33,9.33
232,Marvin Shinn,WR,South Alabama,,6026,207,90.9,-2.2,1.6,Shinn,6026,207,,,,4.66,2.66,1.63,4.44,7.31,15,30.25,9.5
233,Ricky Brown,WR,Campbell,,6014,224,90.7,-2.2,1.5,Brown,6014,224,,,,4.84,2.75,1.65,4.59,7.35,13,31.5,9.75
234,KJ Myers,WR,West Virginia,,6016,188,90.2,-2.2,1.3,Myers,6016,188,,,,4.7,2.77,1.66,4.29,7.14,8,30,9.92
235,Daryl Collins,WR,West Alabama,,5106,198,90,-2.2,1.3,Collins,5106,198,,,,4.67,2.72,1.59,4.47,7.1,4,30.2,9.42
236,Madison Mangum,WR,Idaho State,,6014,209,89.6,-2.3,1.1,Mangum,6014,209,,,,4.73,2.76,1.69,4.54,6.96,16,31.5,9.42
237,Demitri Knowles,WR,Virginia Tech,,5117,184,89.5,-2.3,1.1,Knowles,5117,184,,,,4.63,2.56,1.6,4.71,7.76,,35,10.08
238,Devin Lomax,WR,California (PA),,5102,183,89.5,-2.3,1.1,Lomax,5102,183,,,,4.83,2.71,1.63,4.29,7.38,13,32.5,9.67
239,P.J. Howard IV,WR,Wake Forest,,5102,187,89.5,-2.3,1.1,Howard IV,5102,187,,,,4.73,2.76,1.6,4.26,6.93,5,28,9.5
240,Dennis Norfleet,WR,Tuskegee,,5062,159,88.9,-2.3,1,Norfleet,5062,159,,,,4.64,2.62,1.62,4.32,6.77,,30.5,9.58
241,Ben Bolling,WR,Campbell,,5100,179,88.8,-2.3,1,Bolling,5100,179,,,,4.56,2.74,1.58,4.37,7.43,12,31.5,9.33
242,Isaiah Farris,WR,Memphis,,5082,169,88.7,-2.3,0.9,Farris,5082,169,,,,4.5,2.55,1.61,4.38,7.09,,31.5,9.33
243,Paul Rice,WR,Murray State,,5086,183,88.7,-2.3,0.9,Rice,5086,183,,,,4.7,2.58,1.59,4.37,7.21,4,30.5,9.58
244,Max Morrison,WR,Cincinnati,,6003,181,88.6,-2.4,0.9,Morrison,6003,181,,,,4.73,2.75,1.6,4.42,7.19,,31,9.5
245,Andrew King,WR,Morgan State,,5067,162,88.6,-2.4,0.9,King,5067,162,,,,4.58,,,4.44,7.15,11,32,9.67
246,Malik Cross,WR,Texas Southern,,5097,199,88.4,-2.4,0.9,Cross,5097,199,,,,4.78,,,4.51,6.97,19,34.5,8.75
247,Darius Joseph,WR,SMU,,5106,192,88.4,-2.4,0.9,Joseph,5106,192,,,,4.7,2.69,1.66,4.57,7.21,7,35,9.5
248,LaDarius Brown,WR,Sam Houston State,,6011,233,88.4,-2.4,0.9,Brown,6011,233,,,,4.71,2.71,1.68,4.47,7.47,11,30,9.5
249,Karnorris Benson,WR,Western Carolina,,6010,194,88.2,-2.4,0.8,Benson,6010,194,,,,4.62,2.62,1.66,4.42,6.9,15,27,9.67
250,Arsenio Phillips,WR,Midwestern State,,5084,184,88,-2.4,0.8,Phillips,5084,184,,,,4.73,2.75,1.69,4.49,7.25,11,35.5,9.67
251,Jarvis Bentley,WR,Troy,,6041,192,87.4,-2.5,0.7,Bentley,6041,192,,,,4.92,2.84,1.69,4.49,7.2,3,35,9.92
252,C.J. Morgan,WR,Southern Utah,,5100,188,87.3,-2.5,0.7,Morgan,5100,188,,,,4.56,2.64,1.63,4.41,7.01,9,29.5,9.25
253,Richard Mullaney,WR,Alabama,,6021,204,87.2,-2.5,0.7,Mullaney,6021,204,,,,4.76,2.72,1.65,4.39,7.16,12,30,9.25
254,Eric Blinn,WR,Bethany,,6004,190,87,-2.5,0.6,Blinn,6004,190,,,,4.68,2.65,1.6,4.59,7.17,10,31.5,9.33
255,Autrey Golden,WR,UTEP,,5095,177,86.5,-2.5,0.6,Golden,5095,177,,,,4.72,2.64,1.57,4.26,7.22,11,30.5,8.92
256,Garrett Brown,WR,Air Force,,5083,175,86.4,-2.5,0.5,Brown,5083,175,,,,4.83,,1.58,4.5,7.09,,34,8.92
257,Danny Woodson,WR,South Alabama,,6003,214,86.4,-2.6,0.5,Woodson,6003,214,,,,4.74,2.75,1.63,4.5,7.76,16,31.5,9.33
258,Carlos Harris,WR,North Texas,,5071,181,86.3,-2.6,0.5,Harris,5071,181,,,,4.74,2.77,1.62,4.47,6.95,10,31.5,9.17
259,Sam Frasco,WR,Augustana (IL),,5086,181,86.2,-2.6,0.5,Frasco,5086,181,,,,4.65,2.7,1.68,4.29,6.93,12,32,9
260,Greg Dent,WR,Valdosta State,,5107,212,86.1,-2.6,0.5,Dent,5107,212,,,,4.83,2.86,1.65,4.47,7.18,17,28,9.42
261,De'Runnya Wilson,WR,Mississippi State,22,6045,224,85,-2.7,0.4,Wilson,6045,224,33.875,9.25,80.5,4.82,2.78,1.68,4.52,7.21,13,28.5,9.42
262,Jemond Hazely,WR,San Diego State,,5115,190,84.5,-2.7,0.3,Hazely,5115,190,,,,4.82,2.8,1.71,4.33,7.22,16,31.5,9.5
263,Troy Ware,WR,Boise State,,6013,192,84.4,-2.7,0.3,Ware,6013,192,,,,4.78,2.73,1.66,4.33,7.02,7,30,9.17
264,David Glidden,WR,Oklahoma State,,5076,173,84,-2.8,0.3,Glidden,5076,173,,,,4.57,2.64,1.57,4.31,7.2,,29.5,8.75
265,Ilir Emini,WR,Illinois College,,5073,173,83.8,-2.8,0.3,Emini,5073,173,,,,4.84,2.69,1.69,4.3,7,9,33,9.33
266,Jamall Williams,WR,Central Methodist,,6040,212,82.4,-2.9,0.2,Williams,6040,212,,,,4.73,2.78,1.71,4.59,7.25,15,30.5,9.33
267,Justin Cornwall,WR,Morehead State,,5095,168,82.3,-2.9,0.2,Cornwall,5095,168,,,,4.68,2.71,1.63,4.47,7.09,,30.5,9.33
268,Gerald Thomas,WR,Sam Houston State,,5096,181,82.2,-2.9,0.2,Thomas,5096,181,,,,4.61,2.68,1.64,4.81,7.71,9,33,10
269,Kyle Johnson,WR,Pace,,6001,189,82.1,-2.9,0.2,Johnson,6001,189,,,,4.65,2.53,1.65,4.64,7.31,,32,9.25
270,Larves Jones,WR,South Dakota State,,6023,221,82,-2.9,0.2,Jones,6023,221,,,,4.77,2.7,1.69,4.76,7.38,,30.5,9.33
271,Jeremy Harness,WR,Murray State,,5081,184,81.9,-2.9,0.2,Harness,5081,184,,,,4.63,2.56,1.67,4.51,7.33,12,31,9.42
272,Damon Simmons,WR,Campbell,,6020,204,81.7,-3,0.2,Simmons,6020,204,,,,4.64,2.69,1.61,4.53,7.44,4,26.5,9.58
273,Ryan Burbrink,WR,Bowling Green,,5076,183,81.1,-3,0.1,Burbrink,5076,183,,,,4.73,2.74,1.72,4.27,7.31,11,31,9.42
274,Ryan Longoria,WR,Georgia Southern,,6011,197,81.1,-3,0.1,Longoria,6011,197,,,,4.86,2.77,1.7,4.45,6.76,11,29.5,9
275,Jared Allison,WR,New Hampshire,,5072,174,80.5,-3.1,0.1,Allison,5072,174,,,,4.68,2.63,1.63,4.65,7.24,19,30.5,9.33
276,Elgin Long,WR,Massachusetts,,5096,186,79.4,-3.2,0.1,Long,5096,186,,,,4.69,2.73,1.71,4.69,7.57,11,32.5,10
277,Gary Owens,WR,Indiana State,,5091,181,79.4,-3.2,0.1,Owens,5091,181,,,,4.73,2.71,1.71,4.51,7.15,7,31.5,9.5
278,Kris Strange,WR,Eastern Michigan,,5103,182,79.3,-3.2,0.1,Strange,5103,182,,,,4.8,2.75,1.69,4.64,7.1,5,32.5,9.5
279,Tres Houston,WR,Arkansas State,,6012,199,79.2,-3.2,0.1,Houston,6012,199,,,,4.86,2.75,1.69,4.69,7.33,,31.5,9.42
280,Terrell Johnson,WR,Boise State,,5085,177,79.1,-3.2,0.1,Johnson,5085,177,,,,4.93,2.88,1.75,4.52,7.34,15,34.5,9.83
281,Jarred Radebaugh,WR,Colorado State-Pueblo,,6001,222,79,-3.2,0.1,Radebaugh,6001,222,,,,4.85,,,4.48,7.52,10,31.5,8.75
282,Clinton Taylor,WR,Florida International,,5082,211,78.9,-3.2,0.1,Taylor,5082,211,,,,4.71,2.69,1.7,4.44,7.28,9,30.5,8.67
283,Avery Sweeting,WR,Georgia State,,5084,152,78.7,-3.2,0.1,Sweeting,5084,152,,,,4.52,2.63,1.63,4.34,7.75,,33,9.25
284,Jarrian Rhone,WR,West Texas A&M,,5070,165,78.5,-3.2,0.1,Rhone,5070,165,,,,4.69,2.8,1.68,4.75,7.31,11,34.5,9.5
285,Xavier Amey,WR,West Texas A&M,,6016,172,78.3,-3.3,0.1,Amey,6016,172,,,,4.71,2.78,1.7,4.83,7.19,6,32,9.92
286,Brandon Sheperd,WR,Oklahoma State,,6015,203,77.8,-3.3,0,Sheperd,6015,203,,,,4.72,2.75,1.67,4.59,,8,31.5,9.08
287,Cody Jones,WR,Northwestern State,,5097,191,77,-3.4,0,Jones,5097,191,,,,4.79,2.78,1.69,4.51,7.42,5,32,9.17
288,Artie Checchin,WR,Illinois Wesleyan,,5117,200,76.6,-3.4,0,Checchin,5117,200,,,,4.84,2.64,1.69,4.28,7.26,17,28.5,8.5
289,Janawski Davis,WR,Murray State,,5075,158,76.2,-3.4,0,Davis,5075,158,,,,4.67,2.55,1.65,4.4,7.33,2,31.5,9.25
290,Latroy Pittman Jr.,WR,Florida,,5107,207,76.1,-3.4,0,Pittman Jr.,5107,207,,,,4.69,2.75,1.65,4.75,7.28,14,29,8.58
291,Claude Garrett,WR,South Alabama,,6011,211,76,-3.5,0,Garrett,6011,211,,,,4.71,2.75,1.66,4.69,7.78,9,29.25,9.25
292,Eric Shufford Jr.,WR,South Dakota,,5103,188,75.6,-3.5,0,Shufford Jr.,5103,188,,,,4.79,2.71,1.78,4.53,7.22,6,32,9.42
293,Von Pearson,WR,Tennessee,,5117,180,75.6,-3.5,0,Pearson,5117,180,,,,4.79,2.81,1.66,4.37,7.72,7,29,9.5
294,Macgarrett Kings Jr.,WR,Michigan State,,5087,180,73.8,-3.6,0,Kings Jr.,5087,180,,,,4.74,2.69,1.63,4.76,7.5,9,32,8.83
295,D.J. Vinson,WR,South Alabama,,5087,210,72.8,-3.7,0,Vinson,5087,210,,,,4.81,2.72,1.65,4.59,7.42,11,27,8.67
296,Chris Anderson,WR,Valdosta State,,5070,183,72.6,-3.7,0,Anderson,5070,183,,,,4.82,2.8,1.65,4.56,7.57,10,29,9.17
297,Jeff Greene,WR,Ohio State,,6050,219,72.5,-3.8,0,Greene,6050,219,,,,4.83,2.76,1.74,4.69,7.41,13,28.5,9.08
298,Kody Cook,WR,Kansas State,,6003,203,72.5,-3.8,0,Cook,6003,203,,,,4.82,2.81,1.69,4.56,7.46,10,27.5,9.08
299,Shaq Hall,WR,West Georgia,,6001,202,72.2,-3.8,0,Hall,6001,202,,,,4.89,2.81,1.67,4.69,7.38,14,28,8.92
300,Cedric Thompson,WR,East Carolina,,5080,170,70.1,-4,0,Thompson,5080,170,,,,4.82,2.77,1.66,4.6,7.4,14,29,9
301,Jaucady Rutledge,WR,Eastern Kentucky,,5097,182,69.4,-4,0,Rutledge,5097,182,,,,4.93,2.81,1.69,4.75,8.02,,32,9.25
302,Terrence Smith,WR,Midwestern State,,5110,172,68,-4.1,0,Smith,5110,172,,,,4.88,2.76,1.67,4.62,7.63,,30.5,9
303,Kevin Gulyas,WR,Villanova,,5114,195,65.9,-4.3,0,Gulyas,5114,195,,,,4.8,2.85,1.66,4.66,7.41,11,26,
304,Joel Brown,WR,Eastern Kentucky,,6015,183,64.3,-4.5,0,Brown,6015,183,,,,4.83,2.77,1.74,4.62,7.61,,29.5,8.83
305,Bryan Fobbs,WR,Saginaw Valley State,,5114,190,61.8,-4.7,0,Fobbs,5114,190,,,,5,2.85,1.75,4.52,7.38,3,26,8.92
306,Carlos Smith,WR,SW Oklahoma State,,6000,185,60.6,-4.8,0,Smith,6000,185,,,,4.79,2.87,1.83,4.61,8.06,2,29,9.08
307,Gavin Sinclair,WR,Samford,,5096,161,60.6,-4.8,0,Sinclair,5096,161,,,,4.88,2.84,1.75,4.64,7.44,,29.5,8.83
