#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
69,Christian Blake,,WR,Northern Illinois,,6003,179,107.3,-0.7,23.4,Blake,6003,179,31.625,9.375,75,4.51,2.62,1.6,4.4,6.83,9,34.5,10.5
70,Sergio Bailey II,,WR,Eastern Michigan,,5112,189,106.6,-0.8,21.5,Bailey II,5112,189,31.5,10.25,75.25,4.57,2.64,1.6,4.27,7.26,15,35,10.25
71,DaMari Scott,,WR,Fresno State,,6002,205,106.5,-0.8,21.3,Scott,6002,205,31.75,9,78.125,4.47,2.61,1.6,4.27,6.86,10,32.5,9.67
72,Keke Coutee,WO10,WR,Texas Tech,21.6,5096,181,106.5,-0.8,21.2,Coutee,5096,181,29.875,8.375,70.625,4.43,2.61,1.57,4.15,6.93,14,34.5,9.42
73,Tyler Batson,,WR,UTEP,,6007,196,105.7,-0.9,19.2,Batson,6007,196,33,9.75,78.25,4.53,2.65,1.6,4.29,7.01,12,30.5,10.42
74,Ka'Raun White,WO41,WR,West Virginia,25.2,6010,206,105.2,-0.9,18.1,White,6010,206,32.25,9.625,78.125,4.52,2.65,1.57,4.57,7.16,24,33.5,9.83
75,Gregory Phillips,,WR,Purdue,,5115,197,105.2,-0.9,18,Phillips,5115,197,30.5,9,74.25,4.66,2.66,1.5,4.4,7.03,20,31.5,9.58
76,Ervin Philips,,WR,Syracuse,,5106,180,104.7,-1,17,Philips,5106,180,32,9.5,74.5,4.6,2.73,1.6,4.1,6.92,12,34.5,9.67
77,Thadd Smith,,WR,Boston College,,5083,167,103.9,-1,15.3,Smith,5083,167,29.25,8.875,72.375,4.51,2.58,1.5,4.43,7,10,34,10
78,Simmie Cobbs Jr.,WO09,WR,Indiana,23,6031,220,103.7,-1,14.9,Cobbs Jr.,6031,220,32,9.25,77.75,4.64,2.68,1.59,4.32,6.7,11,30,9.42
79,Jordan Villamin,,WR,Oregon State,23.1,6046,230,103.3,-1.1,14.1,Villamin,6046,230,34.5,9.5,80.375,4.75,2.69,1.6,4.35,7.41,15,31.5,10
80,Cam Sims,,WR,Alabama,,6035,212,102,-1.2,11.7,Sims,6035,212,33.25,9.625,80.75,4.59,2.68,1.6,4.49,7.57,,34,10.25
81,Trent Riley,,WR,Portland State,,6002,205,101,-1.3,10.1,Riley,6002,205,31,8.75,74.75,4.67,2.74,1.7,4.33,7.09,9,39.5,9.5
82,Keelan Ewaliko,,WR,Hawaii,,5110,199,100.9,-1.3,9.9,Ewaliko,5110,199,30,8.375,73.375,4.64,2.75,1.6,4.46,7.19,14,35,9.75
83,Detrich Clark,,WR,Colorado State,,5094,185,100.8,-1.3,9.8,Clark,5094,185,29.5,9.75,73.625,4.45,2.68,1.6,4.47,7.43,11,34,10.5
84,Adonis Jennings,,WR,Temple,,6022,203,100.7,-1.3,9.6,Jennings,6022,203,32.625,9.375,77.25,4.57,2.68,1.6,4.31,7.06,,31,9.67
85,Chad Beebe,,WR,Northern Illinois,,5095,178,100.2,-1.4,8.8,Beebe,5095,178,27.875,9.125,69,4.68,2.59,1.6,4.18,6.88,,32.5,9.75
86,Charles Nelson,,WR,Oregon,22.8,5081,176,100,-1.4,8.6,Nelson,5081,176,28.875,8.25,71,4.57,2.66,1.5,4.35,7.06,16,31.5,9.5
87,Xavier Hawkins,,WR,Oregon State,,5071,172,99.8,-1.4,8.3,Hawkins,5071,172,29.875,8.5,71,4.63,2.72,1.6,4.34,7.01,9,35.5,9.92
88,Dominic Collins,,WR,Missouri,,6012,182,99.2,-1.4,7.6,Collins,6012,182,31.125,9,73.125,4.73,2.76,1.6,4.34,7.01,16,33,9.92
89,Jake Wieneke,WO42,WR,South Dakota State,24,6040,221,99,-1.5,7.3,Wieneke,6040,221,33,9.875,76.875,4.67,2.74,1.64,4.37,7.24,9,34,9.5
90,Calvin Ridley,WO31,WR,Alabama,23.7,6004,189,98.6,-1.5,6.8,Ridley,6004,189,31.625,9.125,75.75,4.43,2.6,1.55,4.41,6.88,15,31,9.17
91,Tyrell Johnson,,WR,Arizona,,5070,161,97.6,-1.6,5.8,Johnson,5070,161,29.5,7.375,72.75,4.4,2.58,1.5,4.35,7,,31.5,9.5
92,Ishmael Hyman,,WR,James Madison,,6000,196,97,-1.6,5.2,Hyman,6000,196,31.625,8.625,76.375,4.45,2.65,1.6,4.37,7.14,,30,9.67
93,Nic Sblendorio,,WR,Eastern Washington,,5106,180,96.9,-1.6,5.1,Sblendorio,5106,180,29.75,8.875,70.75,4.69,2.67,1.6,4.16,7.05,9,34,9.33
94,Tevaris McCormick,,WR,Troy,,5081,182,96.3,-1.7,4.6,McCormick,5081,182,30,8.25,69.25,4.51,2.66,1.5,4.6,6.93,20,30,9.33
95,Marcus McShepard,,WR,Northwestern,,5103,203,96.3,-1.7,4.5,McShepard,5103,203,29.5,9.75,72.75,4.52,2.64,1.6,4.34,,12,30.5,9.42
96,Zachary Parker,,WR,Virginia State,,5087,182,96.2,-1.7,4.5,Parker,5087,182,30.25,8.375,74,4.57,2.6,1.6,4.29,7.07,9,32.5,9.58
97,Terrence Alls,,WR,James Madison,,6000,188,96.1,-1.7,4.4,Alls,6000,188,31,9.5,76.375,4.59,2.68,1.6,4.43,7.34,,32.5,10
98,Patrick Smith,,WR,Tennessee State,,5101,193,95.9,-1.7,4.3,Smith,5101,193,31.625,9,77,4.57,2.62,1.6,4.29,7.14,6,31,9.67
99,Anthony Mahoungou,,WR,Purdue,,6026,201,95.8,-1.7,4.2,Mahoungou,6026,201,34,9.625,81.875,4.57,2.66,1.6,4.45,7.15,,29,9.92
100,Jeff George,,WR,Tennessee,,6051,191,94.7,-1.8,3.4,George,6051,191,34,9,80,4.73,2.74,1.6,4.56,7.39,,34.5,10
101,Kevin Spears,,WR,Jacksonville State,,6016,202,94.2,-1.9,3.1,Spears,6016,202,31.5,9.75,76.25,4.69,2.72,1.6,4.35,7.11,4,,9.42
