#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
151,Sam Lebbie,,ILB,Troy,,6010,238,91.8,-2.4,0.9,Lebbie,6010,238,32.625,9,75.875,4.8,2.82,1.72,4.78,7.24,15,33,8.92
152,Tillman Johnson,,OLB,North Texas,,6010,250,87.6,-2.4,0.9,Johnson,6010,250,33.25,9,77.75,4.88,2.81,1.7,4.53,7.5,23,30.5,8.5
153,Traver Jung,,OLB,Mississippi State,,6034,232,87.1,-2.4,0.8,Jung,6034,232,34.5,10,82.5,4.82,2.77,1.67,4.81,7.34,15,28,9.33
154,Colbert Calhoun,,ILB,Massachusetts,,5113,227,91,-2.4,0.7,Calhoun,5113,227,29.375,9.625,74,4.91,2.81,1.72,4.69,7.38,16,33,9.58
155,Kyle Wilson,,ILB,Arkansas State,,5104,229,91,-2.4,0.7,Wilson,5104,229,31.5,9,74.125,4.63,2.65,1.63,4.75,7.72,25,29.5,9.08
156,Russell Farris,,ILB,Louisiana Tech,,5100,231,90.3,-2.5,0.6,Farris,5100,231,32.125,8.75,74.875,4.88,2.86,1.76,4.53,7.2,20,31,9.08
157,Evan Colorito,,OLB,Colorado State,,6035,247,85.5,-2.5,0.6,Colorito,6035,247,30.75,9.125,73.375,4.78,2.81,1.72,4.89,7.82,12,28,9.58
158,Jerod Fernandez,,ILB,North Carolina State,,5117,227,89,-2.6,0.5,Fernandez,5117,227,31.75,9,75.25,4.86,2.75,1.62,4.6,7.19,15,29,9
159,E.J. Levenberry,,OLB,Connecticut,,6026,252,84.3,-2.6,0.4,Levenberry,6026,252,32.625,10.25,79,5.2,2.96,1.75,4.75,7.56,23,32.5,9
160,Brandon Hereford,,ILB,James Madison,,6001,221,88.8,-2.6,0.4,Hereford,6001,221,32.375,10.25,78,4.8,2.82,1.68,4.51,7.13,12,30,8.83
161,Da'Sean Downey,,OLB,Massachusetts,,6043,237,84.1,-2.6,0.4,Downey,6043,237,33.25,8.625,80.75,4.84,2.81,1.67,4.67,7.55,17,28,9.08
162,Ja'Wuan Woodley,,ILB,Toledo,,5103,231,87.7,-2.7,0.3,Woodley,5103,231,30,9.75,76.375,4.94,2.95,1.72,4.58,7.45,16,30.5,9.5
163,Austin Paulhus,,ILB,Nevada,,6003,226,87,-2.8,0.3,Paulhus,6003,226,30.75,9.75,71,4.84,2.77,1.66,4.63,7.63,24,31.5,8.92
164,Shane Cockerille,,ILB,Maryland,,6017,227,86.5,-2.8,0.2,Cockerille,6017,227,29.875,9.375,73.25,4.96,2.83,1.66,4.44,7.19,18,28.5,8.83
165,Joshua Wheeler,,OLB,North Texas,,6015,224,81.6,-2.8,0.2,Wheeler,6015,224,31.75,9.625,75.875,4.8,2.85,1.72,4.65,7.3,10,29,8.83
166,Garrett Dolan,,ILB,Houston Baptist,,6011,241,85.3,-2.9,0.2,Dolan,6011,241,31.25,9.25,73.375,5.01,2.88,1.76,4.53,7.43,22,30.5,9
167,Al-Rasheed Benton,,ILB,West Virginia,,6005,242,85.1,-2.9,0.2,Benton,6005,242,31.5,9.75,75.875,5,2.84,1.68,4.56,7.45,,28.5,9
168,Reggie Spearman,,ILB,Grand Valley State,,6007,235,83.4,-3.1,0.1,Spearman,6007,235,31.875,10.125,77,5.15,2.95,1.85,4.47,7.39,16,31.5,9.08
169,Ishmael Hargrove,,ILB,Buffalo,,5115,224,83.2,-3.1,0.1,Hargrove,5115,224,32.75,9.25,77.5,4.96,2.81,1.69,4.48,7.27,9,27.5,9.25
170,DJ Calhoun,,ILB,Arizona State,,5111,242,83.1,-3.1,0.1,Calhoun,5111,242,29.75,10.125,73.875,4.88,2.83,1.71,4.66,7.63,20,27.5,9.25
171,Brian Keyes,,ILB,UNLV,,6011,251,82.9,-3.1,0.1,Keyes,6011,251,31.5,9.25,78.25,4.95,2.88,1.73,4.75,7.67,32,30,8.67
172,Joel McCandless,,ILB,Jacksonville State,,5106,231,81.6,-3.2,0.1,McCandless,5106,231,33.5,10,79,4.92,2.82,1.72,4.47,7.63,19,29,8.83
173,Mannie Lowery,,ILB,Memphis,,5117,228,80.9,-3.3,0.1,Lowery,5117,228,30.25,8.375,74.5,4.89,2.81,1.68,4.63,7.81,17,30.5,8.83
174,Fred Russ,,ILB,Florida International,,5096,232,80.9,-3.3,0.1,Russ,5096,232,30.75,8.875,74.125,4.93,2.77,1.71,4.79,7.5,17,29,9.08
175,Tedrick Lowery,,ILB,Massachusetts,,5111,219,77.2,-3.6,0,Lowery,5111,219,31.125,9.125,75.5,5.12,2.84,1.77,4.79,,21,32,9.25
176,Chris Collins,,ILB,Tennessee State,,5087,223,75.9,-3.7,0,Collins,5087,223,28.5,9.375,71,4.97,2.93,1.84,4.58,7.6,20,29,8.92
177,Andrew Libby,,ILB,Massachusetts,,5110,240,70.7,-4.1,0,Libby,5110,240,29.75,9.625,71.75,5.09,2.84,1.75,4.69,7.73,21,26,8.67
178,Justin North,,ILB,Tennessee State,,5114,228,70,-4.2,0,North,5114,228,30.625,9.5,74.125,4.94,2.89,1.78,4.61,7.59,18,27.5,8.17
179,M.J. Patterson,,ILB,LSU,,6020,229,68.3,-4.3,0,Patterson,6020,229,34.125,9.625,80.75,5.2,2.95,1.81,5.13,7.78,,30.5,8.33
180,Roderick Jones Jr.,,ILB,Massachusetts,,6013,234,65.9,-4.5,0,Jones Jr.,6013,234,31.125,10,75.125,5.1,2.92,1.89,4.68,7.63,15,27,8.33
181,Johnny Jones,,ILB,UTEP,,5107,215,57.9,-5.2,0,Jones,5107,215,31.375,9.75,75.5,5.31,3,1.85,5.15,7.9,10,27,8.33
182,Jack Cichy,LB08,ILB,Wisconsin,23.3,6021,238,,,,Cichy,6021,238,32.125,9.5,79.25,,,,4.28,7.06,18,33.5,10.33
183,Jason Cabinda,LB06,ILB,Penn State,22.5,6010,239,,,,Cabinda,6010,239,32,9.625,78.125,,,,4.22,7,19,33.5,10.75
184,Rashaan Evans,LB13,OLB,Alabama,21.8,6017,232,,,,Evans,6017,232,32.25,10,77.25,,,,4.36,6.95,,30,9.67
185,Shaun Dion-Hamilton,LB15,ILB,Alabama,23,5115,229,,,,Dion-Hamilton,5115,229,32.25,10.375,77.375,,,,,,20,,
