#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
63,Ka'Raun White,WO41,WR,West Virginia,25.2,6010,206,112.3,-0.3,38.5,White,6010,206,32.25,9.625,78.125,4.52,2.65,1.57,4.4,6.85,24,33.5,9.83
64,C.J. Duncan,,WR,Vanderbilt,,5103,195,112.1,-0.3,37.8,Duncan,5103,195,30.625,9.5,75,4.69,2.71,1.62,4.32,6.85,17,36,10.42
65,Steve Ishmael,,WR,Syracuse,,6020,212,112.1,-0.3,37.7,Ishmael,6020,212,32.75,8.5,78,4.59,2.64,1.56,4.38,6.84,16,32.5,10
66,Shay Fields,,WR,Colorado,,5010,187,112.1,-0.3,37.7,Fields,5010,187,30.125,8.875,73.125,4.46,2.67,1.62,4.14,6.97,13,35.5,10.25
67,Charlie Callinan,,WR,Boston College,,6035,237,111.9,-0.3,37,Callinan,6035,237,32,9.875,78.5,4.77,2.77,1.66,4.19,7.01,17,34.5,9.92
68,Quadree Henderson,WO15,WR,Pittsburgh,22,5080,192,111.9,-0.3,37,Henderson,5080,192,29.5,9.875,71.625,4.41,2.55,1.53,4.28,6.89,12,32.5,10
69,Dijon Paschal,,WR,Arkansas State,,6013,216,111.3,-0.4,35.3,Paschal,6013,216,32,8.75,75.75,4.52,2.57,1.65,4.45,7.14,21,35.5,10.42
70,Kamathi Holsey,,WR,Buffalo,,6033,207,111.1,-0.4,34.7,Holsey,6033,207,34,9.875,81,4.68,2.69,1.62,4.37,6.81,,32.5,10.67
71,Jacquille Veii,,WR,Maryland,,5095,184,110.7,-0.4,33.4,Veii,5095,184,29.375,9.25,69.375,4.48,2.59,1.52,4.2,6.87,15,33,9.75
72,Ty Slanina,,WR,TCU,,5111,205,110.5,-0.5,32.6,Slanina,5111,205,30,9,71.375,4.58,2.63,1.6,4.16,6.78,17,32.5,9.75
73,Chris Lacy,WO18,WR,Oklahoma State,22.6,6030,205,110.3,-0.5,31.9,Lacy,6030,205,31.25,9.75,76.5,4.44,2.6,1.55,4.6,7.29,11,35.5,10.5
74,Andre Levrone,,WR,Virginia,,6025,216,110.2,-0.5,31.8,Levrone,6025,216,32,9.5,77.375,4.52,2.67,1.63,4.37,7.02,18,34,10.08
75,Ricky Jeune,,WR,Georgia Tech,,6021,213,110.1,-0.5,31.4,Jeune,6021,213,32.5,9.625,76.25,4.56,2.58,1.63,4.39,6.96,15,36,9.92
76,Christian Kirk,WO17,WR,Texas A&M,21.8,5103,201,110,-0.5,31,Kirk,5103,201,30.375,9.875,72.875,4.45,2.59,1.54,4.45,7.09,20,35.5,9.58
77,Robert Foster,WO11,WR,Alabama,,6015,196,109.8,-0.5,30.3,Foster,6015,196,32.125,9.25,77.25,4.41,2.62,1.58,4.2,6.9,,33.5,9.67
78,Caylon Weathers,,WR,Tennessee-Martin,,6044,216,109.4,-0.5,29.3,Weathers,6044,216,36,8.75,81,4.49,2.61,1.65,4.51,7.01,4,37,10.33
79,James Clark,,WR,Virginia Tech,,5090,180,109.3,-0.6,29.1,Clark,5090,180,29.875,8.875,73.875,4.49,2.52,1.52,4.31,7.32,6,36.5,10.25
80,Deon Cain,WO04,WR,Clemson,22.1,6017,202,109.2,-0.6,28.7,Cain,6017,202,33,8.75,79.625,4.43,2.63,1.57,4.37,6.71,11,33.5,9.58
81,Allenzae Staggers,,WR,Southern Miss,,6002,181,109.2,-0.6,28.6,Staggers,6002,181,31.875,8.875,72.75,4.53,2.65,1.56,4.35,7.25,9,36,10.58
82,Marcell Ateman,WO01,WR,Oklahoma State,24,6044,216,108.7,-0.6,27.1,Ateman,6044,216,32.875,9,78.5,4.62,2.73,1.64,4.25,7.07,13,34,10.08
83,Chris Spell,,WR,Buffalo,,5094,171,108.6,-0.6,26.8,Spell,5094,171,30.5,9.25,74.125,4.48,2.6,1.57,4.62,7,5,38.5,10.83
84,Jeffery Mead,,WR,Oklahoma,,6054,200,108.5,-0.6,26.6,Mead,6054,200,34.5,10.125,82.875,4.64,2.72,1.6,4.47,7.18,8,35.5,10.75
85,Armanti Foreman,,WR,Texas,,5116,205,108.2,-0.7,25.7,Foreman,5116,205,32,10,76.875,4.58,2.62,1.61,4.28,7.23,17,35,10
86,Braxton Berrios,WO02,WR,Miami,22.9,5085,184,107.5,-0.7,23.7,Berrios,5085,184,28,9.25,68.25,4.44,2.59,1.58,4.18,6.72,11,36,9.17
87,Mark Chapman,,WR,Central Michigan,,5114,183,107.4,-0.7,23.6,Chapman,5114,183,30.5,9.625,74,4.63,2.73,1.62,4.28,7.07,14,35.5,10.5
88,Damoun Patterson,,WR,Youngstown State,,6004,192,107.1,-0.7,22.8,Patterson,6004,192,30.375,8.625,75.5,4.5,2.63,1.52,4.51,7.14,10,32.5,10.42
89,Brodrick Umblance,,WR,Tulsa,,5117,189,107.1,-0.7,22.8,Umblance,5117,189,31.875,10.125,75.5,4.63,2.76,1.59,4.37,6.87,15,34.5,10.08
90,Dannon Cavil,,WR,Texas-San Antonio,,6040,211,106.9,-0.8,22.3,Cavil,6040,211,34,9.25,80.625,4.57,2.58,1.65,4.21,7.2,5,35,10.17
91,Keke Coutee,WO10,WR,Texas Tech,21.6,5096,181,106.5,-0.8,21.2,Coutee,5096,181,29.875,8.375,70.625,4.43,2.61,1.57,4.15,6.93,14,34.5,9.42
92,Dontez Byrd,,WR,Tennessee Tech,,5087,179,106.4,-0.8,21.1,Byrd,5087,179,29.125,8.875,70.25,4.59,2.7,1.62,4.37,6.87,21,36,10.08
93,J.T. Luper,,WR,Central Oklahoma,,5082,163,106.2,-0.8,20.6,Luper,5082,163,29.875,8.75,73.5,4.43,2.57,1.58,4.32,7.1,4,37,10.5
94,Eldin Anu,,WR,Robert Morris,,5080,171,105.9,-0.9,19.6,Anu,5080,171,30.875,8.125,73.5,4.42,2.5,1.56,4.31,6.93,,,9.92
95,Jacob Martinez,,WR,Buffalo,,6001,186,105.8,-0.9,19.6,Martinez,6001,186,30.5,9.5,73.5,4.65,2.65,1.6,3.97,7.06,10,34,9.75
96,Ray-Ray McCloud,WO22,WR,Clemson,21.9,5094,190,105.8,-0.9,19.5,McCloud,5094,190,30.25,9.25,72.625,4.49,2.56,1.56,4.32,6.89,13,34.5,9.42
97,Jordan Lasley,WO19,WR,UCLA,21.8,6010,203,105.6,-0.9,19.1,Lasley,6010,203,32.75,9.625,78.125,4.5,2.64,1.58,4.19,7.27,8,34.5,9.58
98,Korey Robertson,WO32,WR,Southern Miss,23.2,6005,212,105.6,-0.9,18.9,Robertson,6005,212,32.875,9.125,76.625,4.56,2.65,1.58,4.4,7.55,13,34,10.25
99,Javon Wims,WO44,WR,Georgia,23,6027,215,105.5,-0.9,18.8,Wims,6027,215,31.5,9.25,77.25,4.53,2.63,1.56,4.53,7,,33.5,9.5
100,Elijah Marks,,WR,Northern Arizona,,5115,184,105.2,-0.9,18,Marks,5115,184,32.25,9.875,76.125,4.6,2.7,1.59,4.25,6.97,3,36.5,9.83
