#,Name,ID,Pos.,School,Age,HT,WT,pSPARQ,z-score,NFL%,LastName,HT,WT,Arm,Hand,Wing,40,20,10,SS,TC,BP,VJ,BJ
165,Thomas Sperbeck,,WR,Boise State,,5114,187,104.6,-1,16.8,Sperbeck,5114,187,,,,4.59,2.65,1.57,4.05,6.71,10,32,9.33
166,Kenneth Walker III,,WR,UCLA,,5093,188,104.6,-1,16.7,Walker III,5093,188,,,,4.3,2.53,1.5,4.4,7.28,19,32,9.58
167,DeQuann Ruffin,,WR,Stephen F. Austin,,6005,191,104.4,-1,16.2,Ruffin,6005,191,,,,4.79,2.74,1.59,4.25,6.82,10,35,9.67
168,B.J. Bunn,,WR,North Carolina-Pembroke,,5112,206,104.2,-1,16,Bunn,5112,206,,,,4.81,2.75,1.54,4.46,7.15,19,33.5,9.75
169,Dondre Daley,,WR,Iowa State,,6012,199,104.2,-1,15.9,Daley,6012,199,,,,4.66,2.81,1.68,4.54,7.08,10,37,10.75
170,Jordan Dunn,,WR,Maine,,6010,209,104.1,-1,15.7,Dunn,6010,209,,,,4.67,,,4.57,7.19,14,36.5,10.17
171,Deante Gray,,WR,TCU,,5077,184,104,-1,15.4,Gray,5077,184,,,,4.43,2.5,1.54,4.28,7.01,12,32.5,9.58
172,Emmanuel Obajimi,,WR,Samford,,5116,201,103.9,-1,15.2,Obajimi,5116,201,,,,4.57,2.62,1.57,4.51,7.08,8,34,10
173,Bruce Mapp,,WR,Coastal Carolina,,5115,207,103.9,-1,15.2,Mapp,5115,207,,,,4.68,2.71,1.63,4.34,7.35,8,35.5,10.25
174,Jaleel Awini,,WR,Colorado,,6016,224,103.8,-1,15,Awini,6016,224,,,,4.64,2.71,1.65,4.41,7.27,15,34,10
175,Ryan Timmons,,WR,Kentucky,,5100,201,103.6,-1,14.7,Timmons,5100,201,,,,4.47,2.61,1.51,4.37,7.13,15,32,9.25
176,Levi Copelin,,WR,Pittsburg State,,6013,194,103.5,-1.1,14.5,Copelin,6013,194,,,,4.52,2.59,1.58,4.4,6.97,11,35,9.5
177,Kendall Sanders,,WR,Arkansas State,,5107,196,103.4,-1.1,14.2,Sanders,5107,196,,,,4.56,2.64,1.64,4.62,7.55,15,39,10.67
178,Joey Borsellino,,WR,Western Illinois,,5095,183,103.3,-1.1,14,Borsellino,5095,183,,,,4.68,2.65,1.6,4.09,6.73,16,32.5,9.5
179,Dontre Wilson,,WR,Ohio State,22.7,5101,183,103.2,-1.1,13.8,Wilson,5101,183,30.625,8.5,72.75,4.58,2.64,1.56,4.1,6.96,,33,9.33
180,Vance Matthews,,WR,Rutgers,,6017,209,103,-1.1,13.5,Matthews,6017,209,,,,4.72,2.67,1.7,4.29,6.78,8,34.5,10.08
181,Stephen Miller,,WR,Northern Colorado,,6017,204,103,-1.1,13.4,Miller,6017,204,,,,4.66,2.6,1.53,4.35,7.56,11,37,9.33
182,Mitchell Juergens,,WR,BYU,,5094,181,102.8,-1.1,13.1,Juergens,5094,181,,,,4.65,2.72,1.62,4.31,6.99,19,37,9.58
183,Lynx Hawthorne,,WR,Baylor,,5112,200,102.6,-1.1,12.8,Hawthorne,5112,200,,,,4.63,2.67,1.56,4.41,7.2,19,34,9.5
184,Cameron Posey,,WR,Purdue,,6013,192,102.5,-1.1,12.7,Posey,6013,192,,,,4.57,2.63,1.64,4.21,6.78,21,30,9.92
185,Brian Riley,,WR,San Diego,,6014,187,102.5,-1.1,12.5,Riley,6014,187,,,,4.67,2.68,1.63,4.38,7.03,15,32.5,10.58
186,Marcus Brown,,WR,Chadron State,,6011,200,102.2,-1.2,12.1,Brown,6011,200,,,,4.69,2.73,1.64,4.24,7.23,15,34,10
187,Mitchell Shegos,,WR,Notre Dame (OH),,6000,203,102.1,-1.2,11.8,Shegos,6000,203,,,,4.61,2.66,1.57,4.19,6.83,18,29,9.33
188,Jared Mapps,,WR,Louisiana-Monroe,,6004,200,101.8,-1.2,11.4,Mapps,6004,200,,,,4.68,2.63,1.63,4.28,7.26,14,36,9.67
189,Ronnie Moore,,WR,Bowling Green,,5093,169,101.8,-1.2,11.3,Moore,5093,169,,,,4.57,2.63,1.6,4.2,6.84,11,32.5,10.08
190,Victor Bolden Jr.,WO03,WR,Oregon State,22.4,5083,178,101.7,-1.2,11.2,Bolden,5083,178,31.125,9,73.875,4.53,2.64,1.59,4.22,6.76,9,32,9.75
191,Nick Kurtz,,WR,BYU,,6056,218,101.6,-1.2,11.1,Kurtz,6056,218,,,,4.68,2.74,1.64,4.39,7.05,7,34,9.75
192,Hasaan Henderson,,WR,Nevada,,6040,240,101.4,-1.2,10.7,Henderson,6040,240,,,,4.85,2.73,1.7,4.41,7.26,13,35,10
193,Shakiem Barbel,,WR,Kansas,,6020,200,101.3,-1.3,10.5,Barbel,6020,200,,,,4.83,2.7,1.62,4.41,7.2,13,35.5,10.08
194,Kermit Whitfield,WO56,WR,Florida State,23.9,5076,185,101.2,-1.3,10.3,Whitfield,5076,185,30,8.5,71.875,4.44,2.6,1.57,4.37,7.17,8,32.5,10
195,Devin Brown,,WR,Coastal Carolina,,5084,186,101.2,-1.3,10.3,Brown,5084,186,,,,4.66,2.7,1.68,4.3,7.22,17,36.5,10.25
196,K.D. Cannon,WO07,WR,Baylor,21.8,5110,182,101.1,-1.3,10.2,Cannon,5110,182,30.75,8.875,74.125,4.41,2.6,1.58,4.43,7.1,13,37,9.25
197,Michael Henry,,WR,Western Michigan,,5111,187,101,-1.3,10.1,Henry,5111,187,,,,4.75,,,4.4,7.32,17,37,10.42
198,Devon Breaux,,WR,Tulane,,5113,177,101,-1.3,10.1,Breaux,5113,177,,,,4.56,2.68,1.58,4.34,7,5,32.5,10.25
199,Kevin Kutchera,,WR,South Alabama,,6026,211,100.5,-1.3,9.3,Kutchera,6026,211,,,,4.67,2.71,1.62,4.4,7.2,10,33,9.92
200,Reggie Davis,,WR,Georgia,,5115,158,100.4,-1.3,9.1,Davis,5115,158,,,,4.36,2.62,1.52,4.12,6.94,4,32,9.58
201,Bilal Marshall,,WR,Purdue,,6022,196,100.3,-1.3,9.1,Marshall,6022,196,,,,4.58,2.57,1.61,4.34,6.88,8,30.5,10
202,Daniel Groebner,,WR,Arizona State,,5087,187,100.3,-1.3,9,Groebner,5087,187,,,,4.6,2.59,1.6,4.12,6.97,11,33.5,9.25
203,Montavius Williams,,WR,Florida A&M,,5105,162,100.1,-1.4,8.7,Williams,5105,162,,,,4.68,2.56,1.58,4.21,7.15,,34.5,10.17
204,Zac Hoover,,WR,Missouri State,,5103,188,99.9,-1.4,8.5,Hoover,5103,188,,,,4.67,2.65,1.6,4.4,,9,36,9.92
205,Jameson Parsons,,WR,St. Cloud State,,6010,198,99.8,-1.4,8.3,Parsons,6010,198,,,,4.67,2.59,1.65,4.26,7.25,8,36,9.75
206,Frederick Gammage,,WR,Arizona State,,5096,176,99.6,-1.4,8.1,Gammage,5096,176,,,,4.57,2.66,1.63,4.2,6.79,7,34.5,9.58
207,Cole Freytag,,WR,UTEP,,6020,193,99.4,-1.4,7.8,Freytag,6020,193,,,,4.6,2.62,1.68,4.23,6.87,9,32.5,10
208,Blair Roberts,,WR,Duquesne,,6026,206,99.3,-1.4,7.7,Roberts,6026,206,,,,4.77,2.81,1.63,4.32,6.87,11,32,9.67
209,Corey Smith,,WR,Ohio State,,6002,183,99.3,-1.4,7.7,Smith,6002,183,,,,4.71,2.63,1.6,4.23,7.28,,35,9.75
210,Tyrone Carter,,WR,Chowan,,5114,179,99.3,-1.4,7.7,Carter,5114,179,,,,4.43,2.59,1.69,4.29,7.15,5,37,10.08
211,Callen Hightower,,WR,Idaho,,5080,171,99.1,-1.4,7.5,Hightower,5080,171,,,,4.55,2.6,1.59,4.32,6.88,13,33.5,9.67
212,Ryan Smith,,WR,Duke,,5062,167,99.1,-1.4,7.4,Smith,5062,167,,,,4.48,2.57,1.58,4.23,7.14,10,34.5,9.67
213,Malcolm Robinson,,WR,Buffalo,,6011,204,98.6,-1.5,6.9,Robinson,6011,204,,,,4.77,2.74,1.63,4.19,7.19,9,34,9.5
214,Brian Brown,,WR,Richmond,,6011,204,98.4,-1.5,6.7,Brown,6011,204,,,,4.61,2.61,1.65,4.34,7.12,14,31.5,9.92
215,Kalei Letoto,,WR,Hawaii,,5092,178,98.3,-1.5,6.6,Letoto,5092,178,,,,4.67,2.68,1.62,4.29,7.5,16,38,9.75
216,Desmond Reece,,WR,Tuskegee,,5096,172,98.1,-1.5,6.3,Reece,5096,172,,,,4.56,2.64,1.5,4.55,7.65,6,36,10.25
217,Josh Magee,,WR,South Alabama,,5097,184,98,-1.5,6.2,Magee,5097,184,,,,4.49,2.61,1.54,4.26,6.91,14,31.5,8.92
218,Eric Lauderdale,,WR,Arizona State,,6010,199,98,-1.5,6.2,Lauderdale,6010,199,,,,4.62,2.65,1.61,4.26,7.41,13,31.5,9.92
219,Kenny Feyh,,WR,Ferris State,,6051,223,97.9,-1.5,6.1,Feyh,6051,223,,,,4.8,2.78,1.69,4.66,7.02,15,34,10.17
220,Brendan Flaherty,,WR,Holy Cross,,6004,196,97.9,-1.5,6.1,Flaherty,6004,196,,,,4.72,2.64,1.62,4.22,6.75,20,30,9.33
221,Zach Grant,,WR,Illinois,,5116,193,97.7,-1.6,5.9,Grant,5116,193,,,,4.77,2.81,1.6,4.32,7.03,12,33.5,9.5
222,Andre Dessenberg,,WR,Towson,,6010,203,97.7,-1.6,5.9,Dessenberg,6010,203,,,,4.68,2.63,1.53,4.57,7.28,10,32,9.75
223,Chris Lewis,,WR,South Alabama,,5067,181,97.6,-1.6,5.8,Lewis,5067,181,,,,4.57,2.63,1.57,4.32,7.39,,37,9.17
224,Alvin Cornelius,,WR,Syracuse,,6004,187,96.9,-1.6,5.1,Cornelius,6004,187,,,,4.57,2.56,1.59,4.41,7.13,13,32,9.75
225,Krys Cates,,WR,Tennessee Tech,,6004,215,96.8,-1.6,5,Cates,6004,215,,,,4.7,2.68,1.59,4.5,7,17,31.5,9.17
226,Rashawn Proctor,,WR,Hampton,,5113,202,96.8,-1.6,5,Proctor,5113,202,,,,4.65,2.66,1.63,4.26,7.07,14,31.5,9.42
227,Daniel Hurd,,WR,Memphis,,6010,218,96.7,-1.6,5,Hurd,6010,218,,,,4.67,2.72,1.7,4.46,7.16,13,34,9.83
228,DeSean McKenzie,,WR,Jackson State,,6012,188,96.7,-1.6,5,McKenzie,6012,188,,,,4.75,2.75,1.65,,,12,34.5,10.17
229,R.J. Shelton,,WR,Michigan State,23.3,5102,200,96.5,-1.7,4.8,Shelton,5102,200,30.25,9,73.5,4.64,2.67,1.64,4.23,6.91,17,32,9.08
230,Ernest Calhoun,,WR,Kent State,,5051,157,96.3,-1.7,4.6,Calhoun,5051,157,,,,4.55,2.57,1.53,4.19,6.75,,33,9
231,Tre Perrier,,WR,Louisiana-Monroe,,5082,186,96.2,-1.7,4.5,Perrier,5082,186,,,,4.57,2.59,1.62,4.36,7,,32.5,9.58
232,Jaquan White,,WR,UTEP,,5100,187,96,-1.7,4.4,White,5100,187,,,,4.54,2.57,1.58,4.37,7.34,15,31.5,9.75
233,Daryl Wilson,,WR,Presbyterian,,5115,200,96,-1.7,4.3,Wilson,5115,200,,,,4.74,2.73,1.57,4.42,7.51,19,33,9.58
234,Karel Hamilton,,WR,Samford,22.4,6007,199,95.9,-1.7,4.3,Hamilton,6007,199,33,9.25,78.5,4.61,2.65,1.6,4.62,7.1,12,34,9.58
235,Gabe Marks,WO31,WR,Washington State,24.1,5110,189,95.8,-1.7,4.2,Marks,5110,189,30.375,8.75,71.875,4.56,2.66,1.63,4.2,7.01,11,29.5,9.75
236,Trey Griffey,,WR,Arizona,23.6,6021,209,95.8,-1.7,4.2,Griffey,6021,209,32.25,9.5,76.375,4.59,2.69,1.65,4.5,7.32,17,32.5,9.83
237,Willie Quinn,,WR,Southern,,5046,152,95.8,-1.7,4.2,Quinn,5046,152,,,,4.52,2.58,1.59,4.21,6.7,,32,9.67
238,Aris Scott,,WR,Delaware State,,6020,218,95.6,-1.8,4,Scott,6020,218,,,,4.69,2.75,1.63,4.5,7.51,8,35.5,9.58
239,Travis Rudolph,WO43,WR,Florida State,22,5116,189,95.3,-1.8,3.8,Rudolph,5116,189,31.875,9.25,73.25,4.6,2.68,1.59,4.46,6.93,12,31.5,9.5
240,Leroy McClain,,WR,Slippery Rock,,5074,157,95.3,-1.8,3.8,McClain,5074,157,,,,4.61,2.68,1.55,4.37,6.9,11,33,9.67
241,Eric Laurent,,WR,Missouri,,6021,206,95.3,-1.8,3.8,Laurent,6021,206,,,,4.79,2.75,1.62,4.53,7.17,8,33,9.92
242,Malcolm Lewis,,WR,Miami,,5104,193,95,-1.8,3.6,Lewis,5104,193,,,,4.58,2.58,1.54,4.59,7.23,14,31.5,9.58
243,Sebastian Smith,,WR,Ohio,,6023,219,94.9,-1.8,3.5,Smith,6023,219,,,,4.66,2.65,1.64,4.44,7.22,24,30.5,9.33
244,Devin Lauderdale,,WR,Texas Tech,,5090,181,94.8,-1.8,3.5,Lauderdale,5090,181,,,,4.61,2.7,1.59,4.17,6.96,13,29,9.5
245,Josh Atkinson,,WR,Tulsa,,6002,200,94.8,-1.8,3.4,Atkinson,6002,200,,,,4.74,2.72,1.65,4.39,7.03,12,33,9.58
246,Mitchell Paige,,WR,Indiana,,5070,175,94.6,-1.8,3.3,Paige,5070,175,,,,4.64,2.65,1.57,4.37,6.78,17,31.5,9.17
247,Paris Woods,,WR,Northern Michigan,,6012,215,94.4,-1.9,3.2,Woods,6012,215,,,,4.67,2.74,1.62,4.33,7.12,10,32,9
248,Chris Black,,WR,Missouri,,5107,188,94.3,-1.9,3.2,Black,5107,188,,,,4.57,2.63,1.56,4.42,7.27,12,30.5,9.67
249,Samajie Grant,,WR,Arizona,,5085,177,94.2,-1.9,3.1,Grant,5085,177,,,,4.66,2.7,1.63,4.31,7.19,17,33,9.75
250,Xavier Borishade,,WR,Chattanooga,,5084,174,94.1,-1.9,3,Borishade,5084,174,,,,4.58,2.65,1.6,4.45,7.26,4,33.5,10.17
251,John Maddaluna,,WR,Colgate,,6002,182,94,-1.9,3,Maddaluna,6002,182,,,,4.61,2.6,1.59,4.26,6.84,7,32,9.08
252,Eric Judge,,WR,San Diego State,,5115,193,93.8,-1.9,2.8,Judge,5115,193,,,,4.57,2.64,1.59,4.47,6.95,11,30,9.5
253,Taylor Barthelette,,WR,Bryant,,5103,184,93.5,-1.9,2.7,Barthelette,5103,184,,,,4.76,,1.65,4.37,7.03,,34,9.67
254,Andre Taylor,,WR,Pittsburg State,,5064,157,93.3,-1.9,2.6,Taylor,5064,157,,,,4.56,2.63,1.56,,,9,31.5,9.75
255,Tim Crawley,,WR,San Jose State,,5076,175,93.2,-2,2.5,Crawley,5076,175,,,,4.64,2.65,1.64,4.33,7.04,14,35,9.33
256,Jamir Tillman,,WR,Navy,,6027,212,93.1,-2,2.5,Tillman,6027,212,32.25,9.5,77.875,4.8,2.76,1.62,4.39,7.39,8,31.5,9.75
257,Devonte Mathis,,WR,West Virginia,,6005,223,93.1,-2,2.5,Mathis,6005,223,,,,4.61,2.7,1.6,4.33,7.07,11,26.5,9.25
258,Twarn Mixson,,WR,Hampton,,5093,175,93,-2,2.4,Mixson,5093,175,,,,4.66,2.63,1.62,4.35,7.14,9,32.5,9.92
259,Dominique Leake,,WR,Grambling State,,5091,180,93,-2,2.4,Leake,5091,180,,,,4.61,2.68,1.59,4.35,7.32,,33,9.5
260,Dmauri Jones,,WR,New Mexico Highlands,,6027,207,92.9,-2,2.4,Jones,6027,207,,,,4.74,2.82,1.68,4.59,7.2,11,34.5,9.92
261,Malcolm Culmer,,WR,Maryland,,5115,185,92.9,-2,2.4,Culmer,5115,185,,,,4.66,2.69,1.59,4.31,7.01,10,30.5,9.42
262,Tyrell Goodman,,WR,Akron,,6015,212,92.9,-2,2.4,Goodman,6015,212,,,,4.81,2.76,1.68,4.61,7.22,16,33.5,10
263,Christian Summers,,WR,Towson,,6016,223,92.9,-2,2.4,Summers,6016,223,,,,4.81,2.76,1.67,4.45,7.09,21,30,9.5
264,James Quick,WO36,WR,Louisville,22.9,5117,186,92.8,-2,2.3,Quick,5117,186,30.75,9,74.875,4.6,2.65,1.62,4.39,7,11,31,9.58
265,Cole Watson,,WR,Newberry,,5111,188,92.8,-2,2.3,Watson,5111,188,,,,4.65,2.57,1.62,4.4,7.22,8,33.5,9.58
266,Sanford Seay,,WR,Albany State,,6005,204,92.8,-2,2.3,Seay,6005,204,,,,4.74,2.72,1.64,4.29,7.37,5,29.5,10.17
267,Shawn Brickley,,WR,Southern Miss,,5077,169,92.8,-2,2.3,Brickley,5077,169,,,,4.7,2.69,1.65,4.25,7,11,35,9.5
268,Jordan Williams,,WR,Edinboro,,6012,191,92.7,-2,2.3,Williams,6012,191,,,,4.71,2.69,1.64,4.33,7.15,17,30,9.83
269,Marcus Davis,,WR,Auburn,,5090,179,92.6,-2,2.2,Davis,5090,179,,,,4.53,2.61,1.51,4.46,7.49,,31.5,9.5
270,Devin Childress,,WR,North Park,,6025,200,92.2,-2,2.1,Childress,6025,200,,,,4.76,2.58,1.61,4.52,7.03,12,30,9.75
271,TJ Brown,,WR,Sterling College,,5102,167,92.2,-2,2.1,Brown,5102,167,,,,4.61,2.64,1.59,,,,31,9.75
272,Larry Clark,,WR,Colorado State-Pueblo,,6025,208,92,-2.1,1.9,Clark,6025,208,,,,4.73,2.71,1.65,4.39,7.26,,32,9.42
273,Matrick Belton,,WR,South Carolina,,6030,216,91.8,-2.1,1.9,Belton,6030,216,,,,4.69,2.71,1.69,4.62,7.36,18,31.5,10.17
274,Darrius Sims,,WR,Vanderbilt,,5091,189,91.7,-2.1,1.9,Sims,5091,189,,,,4.62,2.55,1.63,4.4,7.18,8,31,9.83
275,Malik Golson,,WR,Delaware State,,5091,179,91.5,-2.1,1.8,Golson,5091,179,,,,4.67,2.7,1.6,4.41,7.18,14,32.5,9.5
276,Sam Shisso,,WR,Miami (OH),,6034,222,91.5,-2.1,1.8,Shisso,6034,222,,,,4.74,2.62,1.61,4.53,7.19,17,28,9.5
277,Trevor Heitland,,WR,Coe,,5091,190,91.3,-2.1,1.7,Heitland,5091,190,,,,4.64,2.66,1.6,4.43,7.09,,31,9.33
278,Sir Jackson,,WR,Edward Waters College,,5110,185,91.2,-2.1,1.7,Jackson,5110,185,,,,4.69,2.76,1.6,4.34,7.21,4,30,9.92
279,Will Carter,,WR,Bucknell,,5107,179,91.1,-2.1,1.6,Carter,5107,179,,,,4.55,2.65,1.65,4.3,7.29,3,32.5,9.92
280,Carson McMurtrey,,WR,Cal Poly,,6025,195,91,-2.1,1.6,McMurtrey,6025,195,,,,4.67,2.7,1.67,4.38,7.25,4,33.5,9.75
281,Drew Before,,WR,Washington,,5113,203,90.8,-2.2,1.5,Before,5113,203,,,,4.68,2.7,1.63,4.36,7.24,17,30,9.33
282,Artavis Scott,WO45,WR,Clemson,22.9,5101,193,90.8,-2.2,1.5,Scott,5101,193,31,9.375,73.875,4.56,2.6,1.64,4.49,7.19,13,31,9.67
283,Ishmael Adams,,WR,UCLA,,5077,186,90.6,-2.2,1.4,Adams,5077,186,,,,4.5,2.64,1.59,4.25,7.03,15,27,9.25
284,Travin Dural,WO14,WR,LSU,23.9,6006,202,90.5,-2.2,1.4,Dural,6006,202,32,9,75,4.57,2.7,1.63,4.55,7.29,,30.5,9.67
285,Isaiah Mosher,,WR,Saint Ambrose,,6007,193,90.5,-2.2,1.4,Mosher,6007,193,,,,4.55,2.64,1.59,4.6,7.17,11,30,9.67
,Corey Jones,,WR,Toledo,,5083,165,90.4,-2.2,1.4,Jones,5083,165,,,,4.6,2.62,1.57,4.59,6.89,12,30,9.92
,Matt Heller,,WR,Augustana (SD),,5115,198,90.1,-2.2,1.3,Heller,5115,198,,,,4.85,2.72,1.69,4.58,7.17,9,34.5,10.08
,Chris Martin,,WR,Cal Davis,,6005,185,89.9,-2.2,1.2,Martin,6005,185,,,,4.79,2.69,1.57,4.34,7.16,,31.5,9.08
,Tyler Cooperwood,,WR,Utah,,5085,158,89.8,-2.3,1.2,Cooperwood,5085,158,,,,4.64,2.69,1.6,4.4,7.1,5,33.5,9.83
,Tyrone Williams,,WR,South Alabama,,6013,196,89.7,-2.3,1.2,Williams,6013,196,,,,4.53,2.67,1.54,4.59,7.49,14,32,9.08
,Mitchell Foote,,WR,Emporia State,,6017,183,89.5,-2.3,1.1,Foote,6017,183,,,,4.75,2.76,1.63,4.49,7.36,,32.5,10
,Darien Thomas,,WR,Belhaven College,,6017,201,88.8,-2.3,1,Thomas,6017,201,,,,4.72,2.74,1.64,4.42,7.4,13,30,9.75
,Robert Ruiz,,WR,Colorado State,,5093,170,88.6,-2.4,0.9,Ruiz,5093,170,,,,4.7,2.76,1.66,4.26,6.97,9,34,9.25
,Eric Poindexter,,WR,Quincy,,5105,182,88.6,-2.4,0.9,Poindexter,5105,182,,,,4.75,2.59,1.57,4.44,7.03,10,29.5,9.42
,Ricardo Barnett,,WR,Houston Baptist,,6030,196,88,-2.4,0.8,Barnett,6030,196,,,,4.8,2.7,1.65,4.59,7.44,6,34.5,9.92
,Larry Dace III,,WR,Tulane,,5086,187,87.9,-2.4,0.8,Dace III,5086,187,,,,4.7,2.75,1.66,4.27,7.14,9,31,9.42
,Edward Pope,,WR,Texas A&M,,6016,178,87.8,-2.4,0.8,Pope,6016,178,,,,4.83,2.77,1.67,4.39,7.29,,31.5,10.25
,Bernard Davis,,WR,Massachusetts,,6005,187,87.7,-2.4,0.7,Davis,6005,187,,,,4.75,2.8,1.61,4.5,7.43,10,35,9.25
,Jordan Reid,,WR,Ohio,,6010,196,87,-2.5,0.6,Reid,6010,196,,,,4.66,2.66,1.64,4.4,7.2,16,30,9.17
,Steven Williams,,WR,Florida State,,5063,160,86.9,-2.5,0.6,Williams,5063,160,,,,4.62,2.6,1.56,4.44,7.15,18,31.5,9.17
,Pat Carter,,WR,Idaho State,,6022,185,86.9,-2.5,0.6,Carter,6022,185,,,,4.69,2.73,1.68,4.27,7.02,,31,9.25
,Rahmel Dockery,,WR,Oregon State,,5102,180,86.9,-2.5,0.6,Dockery,5102,180,,,,4.69,2.76,1.66,4.32,6.97,10,29,9.67
,Ty Young,,WR,Colorado Mines,,6035,183,86.8,-2.5,0.6,Young,6035,183,,,,4.76,2.78,1.65,,,,31,9.67
,Cameron Johnson,,WR,Winona State,,6030,221,86.8,-2.5,0.6,Johnson,6030,221,,,,4.78,2.72,1.71,4.4,6.88,,29.5,9
,Josh Barge,,WR,Jacksonville State,,6007,184,86.7,-2.5,0.6,Barge,6007,184,,,,4.77,2.72,1.6,4.44,7.38,8,32.5,9.42
,Domo Taylor,,WR,James Madison,,6024,215,86.1,-2.6,0.5,Taylor,6024,215,,,,4.81,2.79,1.67,4.45,7.37,15,30,9.42
,Brandon Ravenel,,WR,James Madison,,5112,190,86,-2.6,0.5,Ravenel,5112,190,,,,4.66,2.74,1.73,4.32,7.21,10,33,9.5
,Verlon Hunter,,WR,Grambling State,,6012,219,85.9,-2.6,0.5,Hunter,6012,219,,,,4.79,2.71,1.67,4.5,7.45,9,32,9.33
,Tyler Cain,,WR,Louisiana-Monroe,,5065,175,85.8,-2.6,0.5,Cain,5065,175,,,,4.87,2.78,1.72,4.21,7.68,18,37,9.67
,Ryan Santoro,,WR,Virginia,,6016,209,85.5,-2.6,0.4,Santoro,6016,209,,,,4.87,2.85,1.71,4.34,7.44,,30,9.83
,Andrew Scanlan,,WR,Northwestern,,6014,226,85.2,-2.7,0.4,Scanlan,6014,226,,,,4.66,2.72,1.66,4.53,7.06,15,29,8.67
,Spearman Robinson,,WR,Western Carolina,,6037,218,85.1,-2.7,0.4,Robinson,6037,218,,,,4.9,2.81,1.6,4.5,7.5,11,32,8.83
,Fabian Guerra,,WR,Fairmont State,,5100,184,85,-2.7,0.4,Guerra,5100,184,,,,4.76,2.78,1.65,4.37,7.26,7,30,9.75
,Richard Hayes,,WR,Furman,,5110,206,85,-2.7,0.4,Hayes,5110,206,,,,4.73,2.74,1.62,4.56,7.76,13,32.5,9.33
,Bobo Wilson,WO58,WR,Florida State,22.6,5092,189,85,-2.7,0.4,Wilson,5092,189,31.375,9.375,75.375,4.57,2.53,1.56,4.57,,10,,9.25
,Brian Lemelle,,WR,Connecticut,,5092,174,84.8,-2.7,0.4,Lemelle,5092,174,,,,4.78,2.73,1.67,4.44,6.86,4,30,9.92
,Austin Brown,,WR,Dickinson State,,6052,210,84.6,-2.7,0.3,Brown,6052,210,,,,4.86,2.76,1.72,4.69,7.41,,33,10
,Marquez Beeks,,WR,Fayetteville State,,5074,182,84.3,-2.7,0.3,Beeks,5074,182,,,,4.78,2.64,1.59,4.29,6.97,3,28.5,9.08
,Dantwaun ONeal,,WR,Tennessee State,,6020,192,83.8,-2.8,0.3,ONeal,6020,192,,,,4.81,2.7,1.67,4.49,7.29,8,29.5,10
,BJ Baldwin,,WR,Notre Dame (OH),,5100,199,82.7,-2.9,0.2,Baldwin,5100,199,,,,4.77,2.76,1.6,4.8,7.56,18,30.5,9.42
,Aregeros Turner,,WR,Northern Illinois,,5087,174,80.9,-3,0.1,Turner,5087,174,,,,4.6,2.62,1.67,4.67,7.18,6,30.5,9.92
,Nate Cole,,WR,Cincinnati,,6000,199,80.4,-3.1,0.1,Cole,6000,199,,,,4.93,2.81,1.67,4.6,7.31,11,33.5,9.08
,Gyasi Richard,,WR,Tuskegee,,6026,220,80.4,-3.1,0.1,Richard,6026,220,,,,4.78,2.77,1.67,4.8,7.36,6,30,9.33
,Darreus Rogers,WO40,WR,Southern Cal,24,6011,216,80.1,-3.1,0.1,Rogers,6011,216,32,10.125,76.75,4.9,2.88,1.75,4.44,7.12,10,29,9.42
,Curtis Anderson III,,WR,San Diego State,,6010,193,80,-3.1,0.1,Anderson III,6010,193,,,,4.83,2.8,1.65,4.57,7.38,13,28.5,9.67
,Khalil Stinson,,WR,North Carolina Central,,5116,195,79.3,-3.2,0.1,Stinson,5116,195,,,,4.83,2.71,1.6,4.56,7.08,,28,8.75
,Kellen Williams,,WR,Kutztown,,5104,231,78.7,-3.2,0.1,Williams,5104,231,,,,4.73,2.76,1.71,4.64,7.59,15,29.5,9.17
,Brandon Acker,,WR,Southeastern,,6011,186,78.7,-3.2,0.1,Acker,6011,186,,,,4.63,2.67,1.68,4.87,7.67,10,33,9.75
,Shane Hubbard,,WR,LIU Post,,5115,194,77.8,-3.3,0,Hubbard,5115,194,,,,4.63,2.63,1.69,4.51,7.94,,31,9.33
,DVario Montgomery,,WR,Toledo,,6014,209,77,-3.4,0,Montgomery,6014,209,,,,5.03,2.84,1.67,4.59,7.5,8,31,9.25
,Chance Allen,,WR,Houston,,6011,207,76.1,-3.4,0,Allen,6011,207,,,,4.88,2.78,1.77,4.64,7.45,7,32,9.67
,John Thompson,,WR,Washington State,,5075,203,75.9,-3.5,0,Thompson,5075,203,,,,4.9,2.81,1.65,4.55,7.42,12,31.5,8.5
,Ricky Jones,,WR,Indiana,,5090,180,75.1,-3.5,0,Jones,5090,180,,,,4.75,2.71,1.67,4.84,7.82,18,31.5,9.58
,Tim Keith,,WR,Stony Brook,,6002,210,74.8,-3.6,0,Keith,6002,210,,,,4.9,2.73,1.64,4.82,7.37,10,27,9.17
,Jairus Moll,,WR,Jackson State,,5073,170,74.4,-3.6,0,Moll,5073,170,,,,4.67,2.72,1.69,4.63,7.53,13,33,9.25
,Jaime Wilson,,WR,Bethune-Cookman,,5106,207,73.6,-3.7,0,Wilson,5106,207,,,,4.9,2.78,1.7,4.58,6.91,7,27.5,8.75
